User_ID,Age,Age_Group,Gender,Location,Daily_Screen_Time_Hours,Screen_Time_Band,Total_App_Usage_Hours,Number_of_Apps_Used,Social_Media_Usage_Hours,Productivity_App_Usage_Hours,Gaming_App_Usage_Hours,Category_Total_Hours,Top_Category,Social_Share_Pct,Productivity_Share_Pct,Gaming_Share_Pct,Flag_App_Hours_Exceed_Screen,Flag_Category_Hours_Exceed_App,Data_Quality
560,54,45-54,Female,Phoenix,13.87,Very high (10h+),7.78,12,2.0,4.77,0.16,6.93,Productivity,28.9,68.8,2.3,0,0,Consistent
561,55,55+,Male,Phoenix,13.41,Very high (10h+),2.72,20,2.05,0.36,2.98,5.39,Gaming,38.0,6.7,55.3,0,1,Check
562,36,35-44,Female,Los Angeles,7.43,High (7-10h),1.48,19,4.89,1.0,2.7,8.59,Social,56.9,11.6,31.4,0,1,Check
563,25,25-34,Male,Houston,7.67,High (7-10h),2.22,22,0.9,1.74,4.84,7.48,Gaming,12.0,23.3,64.7,0,1,Check
564,18,18-24,Male,Chicago,7.26,High (7-10h),7.58,22,4.0,3.1,2.42,9.52,Social,42.0,32.6,25.4,1,1,Check
565,39,35-44,Female,Houston,9.26,High (7-10h),2.05,15,1.67,2.72,0.32,4.71,Productivity,35.5,57.7,6.8,0,1,Check
566,34,25-34,Male,New York,2.18,Light (<4h),5.14,19,3.65,0.63,2.76,7.04,Social,51.8,8.9,39.2,1,1,Check
567,24,18-24,Female,Chicago,1.42,Light (<4h),7.05,24,2.1,1.45,4.21,7.76,Gaming,27.1,18.7,54.3,1,1,Check
568,42,35-44,Male,Houston,1.75,Light (<4h),5.28,6,2.89,1.19,4.98,9.06,Gaming,31.9,13.1,55.0,1,1,Check
569,21,18-24,Female,Houston,6.78,Moderate (4-7h),2.8,3,4.16,1.07,2.15,7.38,Social,56.4,14.5,29.1,0,1,Check
570,53,45-54,Female,New York,4.58,Moderate (4-7h),4.01,3,4.02,2.06,1.6,7.68,Social,52.3,26.8,20.8,0,1,Check
571,23,18-24,Female,Phoenix,9.09,High (7-10h),11.21,17,4.33,3.52,4.53,12.38,Gaming,35.0,28.4,36.6,1,1,Check
572,48,45-54,Male,Chicago,13.9,Very high (10h+),8.44,15,0.3,1.09,0.96,2.35,Productivity,12.8,46.4,40.9,0,0,Consistent
573,36,35-44,Male,Chicago,6.02,Moderate (4-7h),6.46,19,3.46,1.83,3.08,8.37,Social,41.3,21.9,36.8,1,1,Check
574,56,55+,Female,New York,8.46,High (7-10h),1.14,26,0.7,1.95,2.03,4.68,Gaming,15.0,41.7,43.4,0,1,Check
575,44,35-44,Female,Phoenix,6.4,Moderate (4-7h),11.92,28,2.08,4.88,0.21,7.17,Productivity,29.0,68.1,2.9,1,0,Check
576,27,25-34,Male,Chicago,12.01,Very high (10h+),8.39,10,2.74,4.77,1.74,9.25,Productivity,29.6,51.6,18.8,0,1,Check
577,43,35-44,Male,Chicago,12.73,Very high (10h+),4.49,20,2.01,4.0,1.33,7.34,Productivity,27.4,54.5,18.1,0,1,Check
578,36,35-44,Male,Chicago,12.41,Very high (10h+),10.67,29,2.6,1.21,3.43,7.24,Gaming,35.9,16.7,47.4,0,0,Consistent
579,56,55+,Female,Phoenix,13.67,Very high (10h+),3.84,15,4.98,0.34,4.74,10.06,Social,49.5,3.4,47.1,0,1,Check
580,20,18-24,Male,New York,1.36,Light (<4h),6.98,25,0.68,1.58,1.34,3.6,Productivity,18.9,43.9,37.2,1,0,Check
581,30,25-34,Male,Chicago,11.92,Very high (10h+),8.0,16,3.38,1.33,4.06,8.77,Gaming,38.5,15.2,46.3,0,1,Check
582,45,45-54,Female,Houston,10.77,Very high (10h+),3.43,10,1.98,2.53,0.28,4.79,Productivity,41.3,52.8,5.8,0,1,Check
583,37,35-44,Male,Phoenix,3.97,Light (<4h),11.76,10,0.67,3.89,2.69,7.25,Productivity,9.2,53.7,37.1,1,0,Check
584,45,45-54,Male,Los Angeles,13.43,Very high (10h+),9.23,29,0.79,4.29,0.35,5.43,Productivity,14.5,79.0,6.4,0,0,Consistent
585,25,25-34,Male,New York,2.93,Light (<4h),7.14,28,4.75,4.22,4.67,13.64,Social,34.8,30.9,34.2,1,1,Check
586,58,55+,Female,Houston,9.83,High (7-10h),2.99,17,4.4,1.8,3.83,10.03,Social,43.9,17.9,38.2,0,1,Check
587,56,55+,Female,Chicago,3.92,Light (<4h),1.59,29,4.54,3.44,3.29,11.27,Social,40.3,30.5,29.2,0,1,Check
588,18,18-24,Female,Los Angeles,6.61,Moderate (4-7h),4.52,15,4.96,1.56,4.12,10.64,Social,46.6,14.7,38.7,0,1,Check
589,20,18-24,Female,New York,10.35,Very high (10h+),9.29,9,1.04,0.3,3.24,4.58,Gaming,22.7,6.6,70.7,0,0,Consistent
590,30,25-34,Female,Phoenix,8.32,High (7-10h),3.96,7,1.78,3.51,4.84,10.13,Gaming,17.6,34.6,47.8,0,1,Check
591,45,45-54,Female,Los Angeles,6.56,Moderate (4-7h),6.94,19,3.35,0.05,3.57,6.97,Gaming,48.1,0.7,51.2,1,1,Check
592,42,35-44,Female,Los Angeles,5.24,Moderate (4-7h),9.01,27,2.42,2.05,4.62,9.09,Gaming,26.6,22.6,50.8,1,1,Check
593,50,45-54,Male,Houston,11.92,Very high (10h+),2.19,18,2.09,1.65,2.59,6.33,Gaming,33.0,26.1,40.9,0,1,Check
594,55,55+,Male,New York,2.87,Light (<4h),8.54,25,1.79,3.47,0.59,5.85,Productivity,30.6,59.3,10.1,1,0,Check
595,23,18-24,Female,Houston,6.59,Moderate (4-7h),2.01,4,2.97,3.83,2.64,9.44,Productivity,31.5,40.6,28.0,0,1,Check
596,49,45-54,Male,Houston,12.75,Very high (10h+),11.62,24,2.88,1.52,0.63,5.03,Social,57.3,30.2,12.5,0,0,Consistent
597,38,35-44,Male,Chicago,12.0,Very high (10h+),6.37,20,0.81,4.06,2.96,7.83,Productivity,10.3,51.9,37.8,0,1,Check
598,33,25-34,Female,Phoenix,6.21,Moderate (4-7h),2.66,19,2.36,1.47,2.41,6.24,Gaming,37.8,23.6,38.6,0,1,Check
599,38,35-44,Male,Los Angeles,10.92,Very high (10h+),4.77,9,2.77,2.23,3.11,8.11,Gaming,34.2,27.5,38.3,0,1,Check
600,28,25-34,Male,New York,11.7,Very high (10h+),5.55,15,2.85,3.64,0.05,6.54,Productivity,43.6,55.7,0.8,0,1,Check
601,54,45-54,Male,Phoenix,12.56,Very high (10h+),9.34,20,1.05,3.46,0.97,5.48,Productivity,19.2,63.1,17.7,0,0,Consistent
602,53,45-54,Male,Phoenix,8.08,High (7-10h),9.18,16,3.71,4.94,2.46,11.11,Productivity,33.4,44.5,22.1,1,1,Check
603,52,45-54,Male,New York,3.66,Light (<4h),7.73,20,0.13,1.13,4.75,6.01,Gaming,2.2,18.8,79.0,1,0,Check
604,36,35-44,Female,Phoenix,4.32,Moderate (4-7h),2.17,15,1.77,3.31,1.92,7.0,Productivity,25.3,47.3,27.4,0,1,Check
605,37,35-44,Female,Chicago,4.84,Moderate (4-7h),2.67,13,3.9,3.05,2.12,9.07,Social,43.0,33.6,23.4,0,1,Check
606,35,35-44,Female,Phoenix,8.72,High (7-10h),2.03,23,2.82,4.58,3.57,10.97,Productivity,25.7,41.8,32.5,0,1,Check
607,58,55+,Male,Chicago,1.43,Light (<4h),7.35,23,1.31,0.78,3.02,5.11,Gaming,25.6,15.3,59.1,1,0,Check
608,31,25-34,Female,Los Angeles,9.27,High (7-10h),10.65,18,3.47,3.76,1.49,8.72,Productivity,39.8,43.1,17.1,1,0,Check
609,32,25-34,Male,Los Angeles,5.74,Moderate (4-7h),5.77,25,2.84,2.84,2.05,7.73,Social,36.7,36.7,26.5,1,1,Check
610,48,45-54,Male,Houston,4.84,Moderate (4-7h),2.77,19,3.98,1.37,1.09,6.44,Social,61.8,21.3,16.9,0,1,Check
611,18,18-24,Male,Chicago,12.43,Very high (10h+),7.14,10,3.68,2.37,4.83,10.88,Gaming,33.8,21.8,44.4,0,1,Check
612,20,18-24,Male,Los Angeles,6.98,Moderate (4-7h),9.93,21,3.05,1.67,0.65,5.37,Social,56.8,31.1,12.1,1,0,Check
613,33,25-34,Female,Phoenix,2.24,Light (<4h),9.16,22,2.44,2.9,1.86,7.2,Productivity,33.9,40.3,25.8,1,0,Check
614,40,35-44,Female,New York,11.75,Very high (10h+),10.7,17,0.67,4.45,0.13,5.25,Productivity,12.8,84.8,2.5,0,0,Consistent
615,28,25-34,Male,New York,1.62,Light (<4h),4.06,11,1.31,2.85,1.11,5.27,Productivity,24.9,54.1,21.1,1,1,Check
616,29,25-34,Female,Chicago,10.45,Very high (10h+),3.13,22,2.1,3.16,3.9,9.16,Gaming,22.9,34.5,42.6,0,1,Check
617,27,25-34,Male,Houston,11.06,Very high (10h+),10.68,12,3.0,2.59,1.01,6.6,Social,45.5,39.2,15.3,0,0,Consistent
618,49,45-54,Female,Phoenix,5.58,Moderate (4-7h),8.23,14,2.57,0.26,0.4,3.23,Social,79.6,8.0,12.4,1,0,Check
619,33,25-34,Female,Chicago,11.72,Very high (10h+),4.42,23,1.44,1.16,2.37,4.97,Gaming,29.0,23.3,47.7,0,1,Check
620,25,25-34,Male,New York,7.7,High (7-10h),9.17,25,0.03,2.46,0.05,2.54,Productivity,1.2,96.9,2.0,1,0,Check
621,55,55+,Female,Chicago,7.02,High (7-10h),9.97,22,2.48,1.55,0.42,4.45,Social,55.7,34.8,9.4,1,0,Check
622,29,25-34,Male,Phoenix,1.59,Light (<4h),7.76,3,1.43,0.91,4.04,6.38,Gaming,22.4,14.3,63.3,1,0,Check
623,41,35-44,Female,Los Angeles,4.77,Moderate (4-7h),8.57,27,3.67,2.52,3.86,10.05,Gaming,36.5,25.1,38.4,1,1,Check
624,45,45-54,Male,Phoenix,13.1,Very high (10h+),5.13,22,0.12,1.61,4.58,6.31,Gaming,1.9,25.5,72.6,0,1,Check
625,25,25-34,Male,Los Angeles,6.09,Moderate (4-7h),6.93,11,2.92,1.29,4.27,8.48,Gaming,34.4,15.2,50.4,1,1,Check
626,45,45-54,Female,Los Angeles,8.11,High (7-10h),6.77,24,4.71,2.32,3.42,10.45,Social,45.1,22.2,32.7,0,1,Check
627,53,45-54,Female,Los Angeles,7.92,High (7-10h),10.33,17,0.87,0.67,0.26,1.8,Social,48.3,37.2,14.4,1,0,Check
628,43,35-44,Male,Chicago,8.68,High (7-10h),10.24,3,2.36,4.64,3.91,10.91,Productivity,21.6,42.5,35.8,1,1,Check
629,25,25-34,Female,New York,1.8,Light (<4h),10.16,14,0.46,4.34,4.23,9.03,Productivity,5.1,48.1,46.8,1,0,Check
630,45,45-54,Female,Chicago,5.71,Moderate (4-7h),1.12,5,3.13,3.54,4.0,10.67,Gaming,29.3,33.2,37.5,0,1,Check
631,45,45-54,Male,New York,10.4,Very high (10h+),9.25,13,2.75,0.53,2.54,5.82,Social,47.3,9.1,43.6,0,0,Consistent
632,54,45-54,Male,Phoenix,3.61,Light (<4h),9.35,4,2.04,3.88,1.16,7.08,Productivity,28.8,54.8,16.4,1,0,Check
633,58,55+,Female,Houston,3.65,Light (<4h),8.46,18,2.61,4.04,4.23,10.88,Gaming,24.0,37.1,38.9,1,1,Check
634,53,45-54,Male,Phoenix,1.13,Light (<4h),9.32,11,4.48,3.84,3.64,11.96,Social,37.5,32.1,30.4,1,1,Check
635,44,35-44,Male,Chicago,6.69,Moderate (4-7h),10.26,17,0.98,0.57,4.9,6.45,Gaming,15.2,8.8,76.0,1,0,Check
636,34,25-34,Male,Chicago,12.48,Very high (10h+),6.17,14,0.11,3.22,0.78,4.11,Productivity,2.7,78.3,19.0,0,0,Consistent
637,26,25-34,Female,New York,1.67,Light (<4h),6.52,3,4.31,4.17,1.13,9.61,Social,44.8,43.4,11.8,1,1,Check
638,50,45-54,Female,Chicago,3.48,Light (<4h),2.37,15,2.89,2.89,1.06,6.84,Social,42.3,42.3,15.5,0,1,Check
639,37,35-44,Male,Los Angeles,5.03,Moderate (4-7h),5.24,16,4.45,3.23,3.96,11.64,Social,38.2,27.7,34.0,1,1,Check
640,30,25-34,Female,Chicago,10.51,Very high (10h+),8.08,27,2.98,2.29,0.93,6.2,Social,48.1,36.9,15.0,0,0,Consistent
641,45,45-54,Male,New York,9.33,High (7-10h),9.58,27,4.05,2.64,0.33,7.02,Social,57.7,37.6,4.7,1,0,Check
642,46,45-54,Female,New York,6.41,Moderate (4-7h),3.39,10,2.15,0.17,4.99,7.31,Gaming,29.4,2.3,68.3,0,1,Check
643,30,25-34,Male,Los Angeles,10.87,Very high (10h+),2.52,10,3.75,3.19,0.12,7.06,Social,53.1,45.2,1.7,0,1,Check
644,52,45-54,Male,New York,8.93,High (7-10h),8.29,29,4.57,0.41,4.18,9.16,Social,49.9,4.5,45.6,0,1,Check
645,23,18-24,Female,Houston,12.65,Very high (10h+),1.02,14,2.86,2.18,1.83,6.87,Social,41.6,31.7,26.6,0,1,Check
646,35,35-44,Male,Phoenix,11.63,Very high (10h+),2.96,3,0.9,1.46,4.21,6.57,Gaming,13.7,22.2,64.1,0,1,Check
647,22,18-24,Female,Chicago,4.29,Moderate (4-7h),1.32,13,1.34,2.73,2.77,6.84,Gaming,19.6,39.9,40.5,0,1,Check
648,42,35-44,Female,Houston,4.53,Moderate (4-7h),2.84,10,0.99,0.67,4.51,6.17,Gaming,16.0,10.9,73.1,0,1,Check
649,19,18-24,Male,Chicago,2.63,Light (<4h),2.99,12,1.23,3.46,4.63,9.32,Gaming,13.2,37.1,49.7,1,1,Check
650,27,25-34,Male,Houston,5.38,Moderate (4-7h),5.26,21,1.53,3.98,0.05,5.56,Productivity,27.5,71.6,0.9,0,1,Check
651,47,45-54,Female,Chicago,13.99,Very high (10h+),5.43,13,2.78,0.82,0.38,3.98,Social,69.8,20.6,9.5,0,0,Consistent
652,22,18-24,Male,Los Angeles,6.27,Moderate (4-7h),10.62,9,2.94,0.52,1.25,4.71,Social,62.4,11.0,26.5,1,0,Check
653,50,45-54,Male,New York,3.87,Light (<4h),6.61,13,2.13,0.73,3.35,6.21,Gaming,34.3,11.8,53.9,1,0,Check
654,18,18-24,Male,New York,10.91,Very high (10h+),8.96,19,3.08,4.39,4.44,11.91,Gaming,25.9,36.9,37.3,0,1,Check
655,35,35-44,Male,Los Angeles,8.05,High (7-10h),2.15,3,0.41,2.64,2.3,5.35,Productivity,7.7,49.3,43.0,0,1,Check
656,49,45-54,Male,Houston,2.94,Light (<4h),3.48,28,0.44,2.34,3.03,5.81,Gaming,7.6,40.3,52.2,1,1,Check
657,28,25-34,Female,Phoenix,5.95,Moderate (4-7h),8.73,23,0.86,0.53,0.94,2.33,Gaming,36.9,22.7,40.3,1,0,Check
658,38,35-44,Female,Houston,6.39,Moderate (4-7h),1.58,23,2.59,3.25,4.02,9.86,Gaming,26.3,33.0,40.8,0,1,Check
659,43,35-44,Male,New York,10.8,Very high (10h+),6.35,10,1.07,4.34,4.84,10.25,Gaming,10.4,42.3,47.2,0,1,Check
660,42,35-44,Male,Phoenix,1.27,Light (<4h),7.59,25,1.42,4.14,1.34,6.9,Productivity,20.6,60.0,19.4,1,0,Check
661,39,35-44,Male,Chicago,4.5,Moderate (4-7h),7.62,26,2.0,3.13,2.47,7.6,Productivity,26.3,41.2,32.5,1,0,Check
662,44,35-44,Female,Phoenix,7.73,High (7-10h),1.25,8,4.06,0.38,0.43,4.87,Social,83.4,7.8,8.8,0,1,Check
663,30,25-34,Male,Houston,4.5,Moderate (4-7h),4.54,24,0.07,0.56,2.8,3.43,Gaming,2.0,16.3,81.6,1,0,Check
664,50,45-54,Female,Los Angeles,9.17,High (7-10h),8.0,20,3.25,0.25,2.51,6.01,Social,54.1,4.2,41.8,0,0,Consistent
665,51,45-54,Female,Chicago,7.26,High (7-10h),2.64,8,3.34,1.29,0.72,5.35,Social,62.4,24.1,13.5,0,1,Check
666,58,55+,Female,Houston,5.7,Moderate (4-7h),8.65,7,3.99,0.68,2.21,6.88,Social,58.0,9.9,32.1,1,0,Check
667,52,45-54,Male,Chicago,13.34,Very high (10h+),9.21,15,4.66,1.3,1.67,7.63,Social,61.1,17.0,21.9,0,0,Consistent
668,18,18-24,Female,Phoenix,9.22,High (7-10h),11.8,21,0.1,1.93,2.61,4.64,Gaming,2.2,41.6,56.2,1,0,Check
669,38,35-44,Male,New York,2.69,Light (<4h),3.31,24,0.77,4.71,2.93,8.41,Productivity,9.2,56.0,34.8,1,1,Check
670,23,18-24,Female,Houston,8.28,High (7-10h),10.08,10,4.43,3.05,0.04,7.52,Social,58.9,40.6,0.5,1,0,Check
671,45,45-54,Male,Los Angeles,11.15,Very high (10h+),6.72,11,2.29,4.17,3.81,10.27,Productivity,22.3,40.6,37.1,0,1,Check
672,34,25-34,Female,Phoenix,10.21,Very high (10h+),5.11,19,2.82,3.55,3.57,9.94,Gaming,28.4,35.7,35.9,0,1,Check
673,22,18-24,Male,Houston,3.24,Light (<4h),2.35,5,3.32,0.56,1.83,5.71,Social,58.1,9.8,32.0,0,1,Check
674,48,45-54,Female,Los Angeles,13.64,Very high (10h+),9.09,21,3.4,3.68,0.26,7.34,Productivity,46.3,50.1,3.5,0,0,Consistent
675,22,18-24,Male,Houston,6.83,Moderate (4-7h),3.59,13,4.66,1.38,3.77,9.81,Social,47.5,14.1,38.4,0,1,Check
676,55,55+,Male,Phoenix,3.07,Light (<4h),5.09,26,4.98,3.2,4.78,12.96,Social,38.4,24.7,36.9,1,1,Check
677,20,18-24,Male,Houston,3.34,Light (<4h),1.69,19,3.6,1.7,1.2,6.5,Social,55.4,26.2,18.5,0,1,Check
678,40,35-44,Male,Chicago,2.28,Light (<4h),9.82,23,1.44,4.99,1.62,8.05,Productivity,17.9,62.0,20.1,1,0,Check
679,54,45-54,Female,Phoenix,11.45,Very high (10h+),9.43,21,4.4,1.32,0.92,6.64,Social,66.3,19.9,13.9,0,0,Consistent
680,54,45-54,Female,Houston,2.59,Light (<4h),9.07,4,0.25,1.4,2.88,4.53,Gaming,5.5,30.9,63.6,1,0,Check
681,27,25-34,Male,New York,2.63,Light (<4h),4.29,10,1.16,4.65,0.77,6.58,Productivity,17.6,70.7,11.7,1,1,Check
682,27,25-34,Female,Houston,12.06,Very high (10h+),2.91,21,4.49,0.12,1.78,6.39,Social,70.3,1.9,27.9,0,1,Check
683,36,35-44,Male,Chicago,5.48,Moderate (4-7h),8.01,9,1.28,3.48,3.49,8.25,Gaming,15.5,42.2,42.3,1,1,Check
684,34,25-34,Male,Los Angeles,1.4,Light (<4h),6.46,29,1.1,3.63,2.8,7.53,Productivity,14.6,48.2,37.2,1,1,Check
685,38,35-44,Female,Los Angeles,1.67,Light (<4h),2.96,19,0.69,4.18,1.93,6.8,Productivity,10.1,61.5,28.4,1,1,Check
686,31,25-34,Male,Los Angeles,2.85,Light (<4h),8.55,8,4.3,4.87,2.1,11.27,Productivity,38.2,43.2,18.6,1,1,Check
687,26,25-34,Male,New York,3.77,Light (<4h),11.9,21,2.5,4.88,2.81,10.19,Productivity,24.5,47.9,27.6,1,0,Check
688,18,18-24,Female,Chicago,9.65,High (7-10h),9.22,26,3.37,0.33,0.03,3.73,Social,90.3,8.8,0.8,0,0,Consistent
689,30,25-34,Male,Phoenix,3.05,Light (<4h),9.14,8,1.2,4.11,0.39,5.7,Productivity,21.1,72.1,6.8,1,0,Check
690,21,18-24,Male,Los Angeles,2.55,Light (<4h),11.45,4,3.79,3.23,4.41,11.43,Gaming,33.2,28.3,38.6,1,0,Check
691,18,18-24,Male,Chicago,10.94,Very high (10h+),3.23,8,3.8,3.24,0.39,7.43,Social,51.1,43.6,5.2,0,1,Check
692,57,55+,Male,Houston,9.72,High (7-10h),7.22,25,1.56,0.64,3.53,5.73,Gaming,27.2,11.2,61.6,0,0,Consistent
693,49,45-54,Female,New York,6.66,Moderate (4-7h),11.78,7,2.05,3.25,4.6,9.9,Gaming,20.7,32.8,46.5,1,0,Check
694,51,45-54,Female,Chicago,8.14,High (7-10h),2.82,21,1.05,4.91,1.35,7.31,Productivity,14.4,67.2,18.5,0,1,Check
695,45,45-54,Female,Chicago,5.06,Moderate (4-7h),8.7,22,4.88,4.56,1.85,11.29,Social,43.2,40.4,16.4,1,1,Check
696,48,45-54,Male,Phoenix,7.27,High (7-10h),7.44,6,3.23,2.2,2.84,8.27,Social,39.1,26.6,34.3,1,1,Check
697,25,25-34,Male,Chicago,7.59,High (7-10h),7.45,24,4.67,0.2,4.41,9.28,Social,50.3,2.2,47.5,0,1,Check
698,56,55+,Female,Phoenix,6.03,Moderate (4-7h),8.67,28,1.52,1.81,4.71,8.04,Gaming,18.9,22.5,58.6,1,0,Check
699,43,35-44,Male,New York,12.79,Very high (10h+),11.23,19,3.91,4.13,3.7,11.74,Productivity,33.3,35.2,31.5,0,1,Check
700,51,45-54,Male,New York,1.21,Light (<4h),9.61,13,3.83,3.51,0.43,7.77,Social,49.3,45.2,5.5,1,0,Check
701,20,18-24,Male,Houston,11.17,Very high (10h+),1.62,6,3.46,2.3,3.35,9.11,Social,38.0,25.2,36.8,0,1,Check
702,29,25-34,Male,Phoenix,2.62,Light (<4h),10.38,28,4.83,0.28,2.05,7.16,Social,67.5,3.9,28.6,1,0,Check
703,18,18-24,Female,Phoenix,11.37,Very high (10h+),3.48,15,1.97,2.13,2.35,6.45,Gaming,30.5,33.0,36.4,0,1,Check
704,22,18-24,Female,Los Angeles,9.01,High (7-10h),5.15,22,0.65,2.35,0.25,3.25,Productivity,20.0,72.3,7.7,0,0,Consistent
705,47,45-54,Female,Los Angeles,11.96,Very high (10h+),6.08,28,3.36,4.64,0.96,8.96,Productivity,37.5,51.8,10.7,0,1,Check
706,47,45-54,Male,Houston,2.27,Light (<4h),6.29,19,3.65,3.21,3.95,10.81,Gaming,33.8,29.7,36.5,1,1,Check
707,34,25-34,Female,New York,8.27,High (7-10h),5.79,11,2.88,1.56,2.27,6.71,Social,42.9,23.2,33.8,0,1,Check
708,40,35-44,Female,Los Angeles,7.51,High (7-10h),11.31,6,1.03,2.63,1.51,5.17,Productivity,19.9,50.9,29.2,1,0,Check
709,32,25-34,Male,Chicago,10.18,Very high (10h+),8.77,25,2.52,0.33,1.92,4.77,Social,52.8,6.9,40.3,0,0,Consistent
710,54,45-54,Male,New York,7.95,High (7-10h),7.94,16,1.56,4.86,4.27,10.69,Productivity,14.6,45.5,39.9,0,1,Check
711,38,35-44,Female,Chicago,8.03,High (7-10h),1.55,21,2.14,1.8,3.74,7.68,Gaming,27.9,23.4,48.7,0,1,Check
712,31,25-34,Female,Phoenix,6.58,Moderate (4-7h),10.94,28,3.23,2.39,1.36,6.98,Social,46.3,34.2,19.5,1,0,Check
713,19,18-24,Female,New York,5.01,Moderate (4-7h),11.0,5,3.73,1.78,0.59,6.1,Social,61.1,29.2,9.7,1,0,Check
714,28,25-34,Female,Houston,7.27,High (7-10h),9.58,16,1.16,3.41,1.26,5.83,Productivity,19.9,58.5,21.6,1,0,Check
715,56,55+,Male,Phoenix,2.54,Light (<4h),1.08,10,2.03,3.31,4.6,9.94,Gaming,20.4,33.3,46.3,0,1,Check
716,55,55+,Female,Phoenix,13.5,Very high (10h+),1.63,26,1.35,3.58,2.91,7.84,Productivity,17.2,45.7,37.1,0,1,Check
717,51,45-54,Female,Chicago,10.29,Very high (10h+),3.48,29,0.99,1.34,2.67,5.0,Gaming,19.8,26.8,53.4,0,1,Check
718,55,55+,Male,Phoenix,13.38,Very high (10h+),2.44,3,3.92,1.58,2.98,8.48,Social,46.2,18.6,35.1,0,1,Check
719,51,45-54,Female,Los Angeles,3.95,Light (<4h),5.39,12,4.55,0.63,1.83,7.01,Social,64.9,9.0,26.1,1,1,Check
720,35,35-44,Male,New York,12.43,Very high (10h+),11.15,20,1.85,3.28,4.04,9.17,Gaming,20.2,35.8,44.1,0,0,Consistent
721,47,45-54,Male,Los Angeles,11.51,Very high (10h+),6.19,18,3.76,0.2,2.62,6.58,Social,57.1,3.0,39.8,0,1,Check
722,32,25-34,Male,Chicago,9.8,High (7-10h),1.15,10,4.48,2.99,0.58,8.05,Social,55.7,37.1,7.2,0,1,Check
723,44,35-44,Female,Chicago,9.13,High (7-10h),4.11,3,4.23,4.35,0.65,9.23,Productivity,45.8,47.1,7.0,0,1,Check
724,51,45-54,Female,New York,5.12,Moderate (4-7h),1.49,14,0.91,4.45,2.68,8.04,Productivity,11.3,55.3,33.3,0,1,Check
725,55,55+,Male,Phoenix,11.61,Very high (10h+),1.4,10,4.78,2.25,4.68,11.71,Social,40.8,19.2,40.0,0,1,Check
726,50,45-54,Female,Houston,7.52,High (7-10h),4.03,26,1.88,2.3,1.54,5.72,Productivity,32.9,40.2,26.9,0,1,Check
727,41,35-44,Female,Chicago,1.92,Light (<4h),4.03,18,1.7,0.38,4.35,6.43,Gaming,26.4,5.9,67.7,1,1,Check
728,32,25-34,Male,New York,5.07,Moderate (4-7h),9.66,20,0.31,3.35,3.82,7.48,Gaming,4.1,44.8,51.1,1,0,Check
729,47,45-54,Male,Houston,13.16,Very high (10h+),11.72,6,2.43,4.11,1.24,7.78,Productivity,31.2,52.8,15.9,0,0,Consistent
730,59,55+,Female,Phoenix,12.06,Very high (10h+),5.08,8,0.55,1.22,0.18,1.95,Productivity,28.2,62.6,9.2,0,0,Consistent
731,34,25-34,Male,Chicago,13.76,Very high (10h+),5.72,14,1.24,2.11,0.51,3.86,Productivity,32.1,54.7,13.2,0,0,Consistent
732,22,18-24,Female,New York,9.16,High (7-10h),10.29,29,1.58,4.19,3.64,9.41,Productivity,16.8,44.5,38.7,1,0,Check
733,46,45-54,Female,New York,4.22,Moderate (4-7h),3.95,11,4.04,4.39,1.0,9.43,Productivity,42.8,46.6,10.6,0,1,Check
734,21,18-24,Female,New York,3.12,Light (<4h),2.72,17,4.38,1.22,1.86,7.46,Social,58.7,16.4,24.9,0,1,Check
735,27,25-34,Female,Chicago,3.43,Light (<4h),10.38,18,1.51,2.75,2.51,6.77,Productivity,22.3,40.6,37.1,1,0,Check
736,34,25-34,Male,Houston,1.26,Light (<4h),1.51,26,4.29,0.96,3.63,8.88,Social,48.3,10.8,40.9,1,1,Check
737,27,25-34,Male,New York,6.08,Moderate (4-7h),7.82,14,4.29,0.51,0.57,5.37,Social,79.9,9.5,10.6,1,0,Check
738,34,25-34,Male,Phoenix,3.49,Light (<4h),7.18,26,3.82,4.56,2.03,10.41,Productivity,36.7,43.8,19.5,1,1,Check
739,37,35-44,Male,New York,6.35,Moderate (4-7h),4.81,25,0.73,4.1,2.43,7.26,Productivity,10.1,56.5,33.5,0,1,Check
740,41,35-44,Female,Houston,13.15,Very high (10h+),4.47,16,3.45,3.8,2.7,9.95,Productivity,34.7,38.2,27.1,0,1,Check
741,22,18-24,Female,Chicago,6.6,Moderate (4-7h),9.49,15,4.73,0.24,4.09,9.06,Social,52.2,2.6,45.1,1,0,Check
742,51,45-54,Male,New York,12.41,Very high (10h+),1.95,27,3.41,4.22,0.86,8.49,Productivity,40.2,49.7,10.1,0,1,Check
743,23,18-24,Female,New York,8.87,High (7-10h),3.6,4,1.66,2.19,4.04,7.89,Gaming,21.0,27.8,51.2,0,1,Check
744,19,18-24,Female,Phoenix,4.21,Moderate (4-7h),9.06,5,2.5,1.71,3.46,7.67,Gaming,32.6,22.3,45.1,1,0,Check
745,30,25-34,Female,Phoenix,5.63,Moderate (4-7h),7.03,28,3.23,2.73,2.78,8.74,Social,37.0,31.2,31.8,1,1,Check
746,28,25-34,Male,New York,2.09,Light (<4h),2.41,26,2.55,0.46,3.5,6.51,Gaming,39.2,7.1,53.8,1,1,Check
